date,time,ratio,direct,diffuse
2018-04-06,10:20:36,1.942064407676018,254.8298657509556,131.2159703580064
2018-04-06,10:20:59,1.930987718001381,254.80946218436813,131.95809575013874
2018-04-06,10:21:22,1.9259449802363073,254.80124984038997,132.29934004092198
2018-04-06,10:21:46,1.9253388588304468,254.80890975604413,132.3449680493275
2018-04-06,10:22:11,1.9122480866181006,254.7904885570524,133.24133533722667
2018-04-06,10:22:34,1.9009148411820678,254.8108783741662,134.04644587640456
2018-04-06,10:22:56,1.8905673411544799,254.81811995422066,134.78394258022848
2018-04-06,10:23:20,1.8837530017651627,254.80397595359116,135.26400526758454
2018-04-06,10:23:43,1.884128839717967,254.8187200586655,135.24484880599195
2018-04-06,10:24:06,1.879782522598615,254.81099227061407,135.55344259630783
2018-04-06,10:24:30,1.8765645203096906,254.82646580501583,135.7941403277526
2018-04-06,10:24:52,1.8861263718447567,254.8327839023267,135.10907206768087
2018-04-06,10:25:16,1.8898393710368506,254.85181885586522,134.85369326179404
2018-04-06,10:25:40,1.896317379306867,254.8504383733104,134.39229168825216
2018-04-06,10:26:03,1.8930662451933398,254.83895563492922,134.61703006008773
2018-04-06,10:26:28,1.9034925316810198,254.83514434427988,133.87766965349155
2018-04-06,10:26:50,1.883238783924064,254.81714956639345,135.30793425751165
2018-04-06,10:27:13,1.8852209917367238,254.81126586421325,135.162544328277
2018-04-06,10:27:36,1.8810614146200975,254.79413623242522,135.45232189236305
2018-04-06,10:27:58,1.8764239123855664,254.82492009258237,135.80349216964206
2018-04-06,10:28:22,1.8774478589531247,254.8211090021692,135.7273959897128
2018-04-06,10:28:46,1.8760190249656437,254.8241378601246,135.8323846767979
2018-04-06,10:29:09,1.8745461097537137,254.79179104477612,135.92185848031863
2018-04-06,10:29:34,1.87581696638498,254.805135985364,135.8368863015548
2018-04-06,10:29:57,1.8714847810470892,254.82096229411633,136.15978333072252
2018-04-06,10:30:19,1.865232106201896,254.83369652974758,136.62304851092026
2018-04-06,10:30:43,1.8582300090546326,254.81527831434417,137.12795352173893
2018-04-06,10:31:10,1.8598775757001345,254.80025878315658,136.99840361118353
2018-04-06,10:31:38,1.8529143456329138,254.83687371496592,137.53300270764507
2018-04-06,10:32:01,1.849140726622029,254.8325549231342,137.811336505825
2018-04-06,10:32:24,1.8505434792970665,254.82246973170018,137.7014226266627
2018-04-06,10:32:48,1.8459146887198792,254.82536691739145,138.04829035414954
2018-04-06,10:33:11,1.844062360618644,254.82791108865877,138.18833708159923
2018-04-06,10:33:34,1.8470399391774448,254.83598911975977,137.96993974762
2018-04-06,10:33:57,1.8462866765143084,254.81586573967962,138.01533043652705
2018-04-06,10:34:19,1.8414452583053296,254.81812703508834,138.37942012438418
2018-04-06,10:34:42,1.8492865218612007,254.84446765176548,137.80691344426128
2018-04-06,10:35:05,1.845243576319696,254.85663141631815,138.11544160724026
2018-04-06,10:35:28,1.8372356900587912,254.8604709539247,138.7195297440413
2018-04-06,10:35:52,1.8353412674040266,254.8575930847494,138.861146758406
2018-04-06,10:36:16,1.8258859601154327,254.8572344438793,139.5800395046398
2018-04-06,10:36:41,1.8270253659167972,254.84530634891277,139.48646313458926
2018-04-06,10:37:04,1.8277809565830117,254.85535091182655,139.43429599369057
2018-04-06,10:37:27,1.8264510515323027,254.86464006500353,139.54090904937453
2018-04-06,10:37:49,1.817725623472126,254.857991756923,140.207074415393
2018-04-06,10:38:12,1.815847779342537,254.8643024635316,140.35554376469275
2018-04-06,10:38:35,1.8156394374301639,254.85741355876763,140.36785515051932
2018-04-06,10:38:58,1.8107017962373404,254.8592713640296,140.75165325048562
2018-04-06,10:39:21,1.8002031490956931,254.85726112843776,141.57138946038492
2018-04-06,10:39:46,1.7960472766248965,254.85044206714377,141.89517468941835
2018-04-06,10:40:09,1.792191981416662,254.8459904438104,142.19793029224692
2018-04-06,10:40:32,1.7919730226757355,254.8466324274761,142.21566351872005
2018-04-06,10:40:55,1.785926127613161,254.8259284062196,142.6855929067946
2018-04-06,10:41:17,1.7841029012827663,254.82794668230412,142.8325386944236
2018-04-06,10:41:40,1.776705689974591,254.81833483584577,143.42180377634182
2018-04-06,10:42:03,1.7687720189723835,254.60492739097126,143.94445675304777
2018-04-06,10:42:25,1.7602557128126946,254.8214456092992,144.7638793355328
2018-04-06,10:42:48,1.7588578961014931,254.805540395365,144.86988457688437
2018-04-06,10:43:11,1.7553667807237674,254.80193504342375,145.15595136098258
2018-04-06,10:43:33,1.7509034007241366,254.81327508916593,145.53245769228647
2018-04-06,10:43:57,1.74833989688098,254.807349219005,145.74245527061336
2018-04-06,10:44:21,1.7524914703594758,254.7995313734002,145.39273695930459
2018-04-06,10:44:44,1.7561105485879887,254.81141853224457,145.0998735456189
2018-04-06,10:45:07,1.7497937794147154,254.79352605052316,145.6134597390948
2018-04-06,10:45:29,1.7514104341417607,254.79917963615534,145.4822779795839
2018-04-06,10:45:56,1.7496651949952216,254.79492673945842,145.62496154594552
2018-04-06,10:46:20,1.7483824043047547,254.80285181918296,145.73633959700337
2018-04-06,10:46:42,1.745553260789294,254.80364544976328,145.97299960618082
2018-04-06,10:47:05,1.74789629415767,254.80782750365393,145.7797172265581
2018-04-06,10:47:29,1.7472260350144617,254.80392166846576,145.8334048155119
2018-04-06,10:47:52,1.7468209149976655,254.81180024611163,145.87173651195502
2018-04-06,10:48:15,1.7500617162099008,254.8073499842296,145.5990652352904
2018-04-06,10:48:37,1.749997917977863,254.77982220187337,145.58864304037203
2018-04-06,10:49:00,1.7514791911738663,254.78083335627312,145.4660921124135
2018-04-06,10:49:29,1.7514601540676513,254.77190205210667,145.4625738760974
2018-04-06,10:49:54,1.7522066568963006,254.79024302048163,145.41106896134835
2018-04-06,10:50:17,1.753915983585767,254.80970999178115,145.28045378253483
2018-04-06,10:50:39,1.7550475673346637,254.80394476703458,145.1834978774948
2018-04-06,10:51:12,1.7579429169009784,254.81749352772326,144.95208637202674
2018-04-06,10:51:35,1.760181414402093,254.83843768248607,144.7796435056956
2018-04-06,10:51:58,1.7651731011511285,254.84554244282617,144.37424991159952
2018-04-06,10:52:25,1.7644891302756542,254.85118303137148,144.43341058811612
2018-04-06,10:52:48,1.7681993320353604,254.85132362407467,144.13042636472287
2018-04-06,10:53:12,1.7697960469669103,254.85610240564998,144.0030916796454
2018-04-06,10:53:35,1.773504988022755,254.8727029750136,143.71129751327402
2018-04-06,10:53:58,1.7726100445334594,254.86758878857736,143.78096839435264
2018-04-06,10:54:27,1.7713535086737109,254.87346780033795,143.8862804924652
2018-04-06,10:54:52,1.77180066030712,254.8654052530103,143.84541724283616
2018-04-06,10:55:21,1.771107216174805,254.86858392816026,143.9035319830153
2018-04-06,10:55:47,1.776614947345318,254.86816793784033,143.45717867491405
2018-04-06,10:56:13,1.7798676726072287,254.857356235997,143.18893486203427
2018-04-06,10:56:38,1.7863397874314293,254.8628911392405,142.67324331711092
2018-04-06,10:57:01,1.786062553378936,254.86000255140007,142.6937718778365
2018-04-06,10:57:32,1.774685354974421,254.83095299636489,143.59218792338422
2018-04-06,10:57:58,1.7748267195707579,254.8561113424136,143.5949259339811
2018-04-06,10:58:23,1.767169239628153,254.87833325997698,144.229724886796
2018-04-06,10:58:45,1.762124141719642,254.88286317454447,144.64523647341125
2018-04-06,10:59:08,1.7635286398107546,254.88268604719437,144.52993860907526
2018-04-06,10:59:31,1.7721389617591174,254.88837003603064,143.83091593619451
2018-04-06,10:59:54,1.769978942466912,254.87067515036648,143.9964448363097
2018-04-06,11:00:16,1.7573626461274827,254.87483037156704,145.0325753385098
2018-04-06,11:00:39,1.7595800230075056,254.87898628472448,144.85217094536046
2018-04-06,11:01:02,1.7560780693410303,254.85734003441317,145.12870725049746
2018-04-06,11:01:25,1.7482326148513856,254.85688797577853,145.77973538003323
2018-04-06,11:01:48,1.7482734298239226,254.85101335885804,145.77297178538333
2018-04-06,11:02:10,1.743764679084032,254.84988014676867,146.1492386006102
2018-04-06,11:02:34,1.7412353353509868,254.84840757516318,146.36069140176994
2018-04-06,11:02:56,1.73990188348354,254.8507177439905,146.47418924206335
2018-04-06,11:03:19,1.7358563109195742,254.85234114330038,146.81649600841197
2018-04-06,11:03:42,1.7222335388546552,254.81931240420997,147.9586285223975
2018-04-06,11:04:05,1.7239891807277588,254.82377954653705,147.81054451801526
2018-04-06,11:04:27,1.7228834401926767,254.829727493223,147.9088611268586
2018-04-06,11:04:50,1.7193468032753552,254.8054133138259,148.19896301806108
2018-04-06,11:05:13,1.7132974955310505,254.7846566047308,148.7101085884435
2018-04-06,11:05:39,1.7122742388468326,254.81299042832958,148.8155253681436
2018-04-06,11:06:03,1.7131608218447172,254.81319794262686,148.73863252852476
2018-04-06,11:06:26,1.7118203347795975,254.81534698868847,148.85636174049586
2018-04-06,11:06:49,1.714271287858608,254.81661848517388,148.6442783530952
2018-04-06,11:07:15,1.7126234134058855,254.81717023245685,148.7876250189195
2018-04-06,11:07:39,1.7140386880301723,254.82303017307052,148.668190486366
2018-04-06,11:08:01,1.7198912884569997,254.8238563537165,148.16276939360029
2018-04-06,11:08:25,1.721691355752273,254.81412320956753,148.00220861783293
2018-04-06,11:08:48,1.7239926255970373,254.83477451777895,147.81662678488948
2018-04-06,11:09:11,1.7266948613573243,254.84025527218074,147.58847146383195
2018-04-06,11:09:39,1.726850991698166,254.83406798093387,147.57154450850035
2018-04-06,11:10:01,1.7284924573739284,254.82925751677692,147.42861991074872
2018-04-06,11:10:24,1.7300454497159417,254.83532256619995,147.29978487446192
2018-04-06,11:10:47,1.7330756721208134,254.8273708295971,147.03764811247837
2018-04-06,11:11:10,1.7358879775511813,254.81563128749136,146.79267013932545
2018-04-06,11:11:32,1.740576928286657,254.82139624458353,146.40053657118037
2018-04-06,11:11:55,1.74109849445765,254.82169197117028,146.35685044948988
2018-04-06,11:12:18,1.7427107424585289,254.82188456047317,146.22156067104012
2018-04-06,11:12:43,1.7444091512679678,254.81774358543183,146.0768211403908
2018-04-06,11:13:06,1.7474608706810588,254.82140698614276,145.82381285987145
2018-04-06,11:13:28,1.7517097754737225,254.80620262795938,145.46142642781737
2018-04-06,11:13:51,1.7549564506804696,254.81248619205425,145.19590277767455
2018-04-06,11:14:14,1.7595859517178636,254.8082222812417,144.81146660239892
2018-04-06,11:14:37,1.7568087010838953,254.79143774635884,145.03083778510467
2018-04-06,11:15:00,1.7541582258599826,254.790097187454,145.24921037983458
2018-04-06,11:15:25,1.7543422027159246,254.79291567075265,145.23558475439043
2018-04-06,11:15:48,1.7537076804157987,254.80374349884383,145.29430779389108
2018-04-06,11:16:11,1.7528203577481234,254.80526527043105,145.36872768740744
2018-04-06,11:16:33,1.7481366104138785,254.80622997435356,145.75876304885986
2018-04-06,11:16:57,1.746027357274378,254.8126820271606,145.93853925916366
2018-04-06,11:17:39,1.747965756561984,254.81985840398568,145.78080688787773
2018-04-06,11:18:02,1.748966569528021,254.81507349523974,145.69465073537944
2018-04-06,11:18:25,1.7517852717597715,254.81462361168244,145.4599645969772
2018-04-06,11:18:56,1.7492670276895652,254.81517052523483,145.6696813532209
2018-04-06,11:19:19,1.7465718158494534,254.81892665633748,145.89662122333348
2018-04-06,11:19:42,1.7427970589860247,254.81433122778586,146.20998464160778
2018-04-06,11:20:04,1.7462394812408637,254.81694202756867,145.92325094293355
2018-04-06,11:20:27,1.748965898428323,254.8180617705041,145.6964152357069
2018-04-06,11:20:50,1.7492983460351845,254.81737572161146,145.66833399183136
2018-04-06,11:21:13,1.745758485360865,254.81009701546034,145.95953515459422
2018-04-06,11:21:41,1.7471951817774152,254.82093365379376,145.8457167873857
2018-04-06,11:22:03,1.7498671767892182,254.80907641039326,145.61623864385822
2018-04-06,11:22:26,1.745844885764787,254.81244993843174,145.95365946660735
2018-04-06,11:22:49,1.7437714971832337,254.80407745498258,146.1224007082208
2018-04-06,11:23:12,1.744601327733241,254.81207633253945,146.0574816044744
2018-04-06,11:23:40,1.7465352119392659,254.81332515498175,145.8964717190269
2018-04-06,11:24:02,1.7457910355986985,254.8041384147767,145.95340061841628
2018-04-06,11:24:25,1.7464144758445324,254.80389030612244,145.90115567090922
2018-04-06,11:24:50,1.744238126021067,254.80644766078777,146.08466806195142
2018-04-06,11:25:13,1.743900253296603,254.79838649195923,146.1083488062451
2018-04-06,11:25:36,1.7429903643142126,254.80228770228243,146.1868596172851
2018-04-06,11:25:58,1.7465786007030817,254.80445289843775,145.88776754499725
2018-04-06,11:26:21,1.7444493077088923,254.81391203077033,146.07126209097777
2018-04-06,11:26:44,1.7445993229930943,254.8044390459364,146.053271767173
2018-04-06,11:27:09,1.7419753780383218,254.79317201885294,146.26680447445895
2018-04-06,11:27:32,1.7424543798855772,254.79556170636366,146.22796708347423
2018-04-06,11:27:57,1.7412834262749575,254.7983408999073,146.32789645565336
