date,diffuse,direct,ratio,time
2018-10-12,184.25457081992366,252.43688919958058,1.3700441084107113,11:24:13
2018-10-12,184.36255172934733,252.4760592827749,1.3694541375920057,11:24:30
2018-10-12,184.39543569696897,252.4982008036061,1.3693299937128356,11:24:49
2018-10-12,184.44116775366476,252.41021554394047,1.3685134323214303,11:25:09
2018-10-12,184.5775962552792,252.46158390997147,1.3677802129398502,11:25:27
2018-10-12,183.71082167437012,252.4979038962869,1.374431302385892,11:25:44
2018-10-12,183.76778726149834,252.50225358524926,1.3740289163189574,11:26:01
2018-10-12,183.83799500836503,252.5356944863545,1.3736860787394007,11:26:23
2018-10-12,183.9687858571997,252.6779432521762,1.373482692049237,11:26:43
2018-10-12,183.9704216646207,252.6426624572481,1.3732787051921713,11:27:00
2018-10-12,183.93559621474387,252.59967029112593,1.373304980055177,11:27:19
2018-10-12,183.96248370019134,252.57233239967908,1.3729556555199758,11:27:36
2018-10-12,183.93830820153832,252.57230094703613,1.3731359357197992,11:27:54
2018-10-12,183.94530922505905,252.61650338420796,1.3733239757428604,11:28:12
2018-10-12,183.97274766878934,252.58468418110675,1.3729461965521175,11:28:37
2018-10-12,184.012949566863,252.58598909997323,1.3726533360533604,11:28:55
2018-10-12,184.0657901944357,252.53681219779057,1.3719921117934317,11:29:13
2018-10-12,183.05904902757837,252.72369337601825,1.380558321036316,11:29:32
2018-10-12,183.08624637926425,252.6923856955357,1.3801822402982795,11:29:51
2018-10-12,183.13045897528377,252.6923242390564,1.3798486917632913,11:30:08
2018-10-12,183.17769071094966,252.73176851186196,1.379708235926323,11:30:25
2018-10-12,183.22095713486303,252.68096163081577,1.3791051284860687,11:30:42
2018-10-12,183.2966585239914,252.73187287874114,1.3788133123313946,11:31:04
2018-10-12,183.4074442552934,252.7982765896819,1.3783425073946298,11:31:28
2018-10-12,183.52197567439157,252.84652823662367,1.3777452389964957,11:31:45
2018-10-12,183.65004826204733,252.7570754886785,1.3762973540198773,11:32:02
2018-10-12,183.9316471432097,252.78154846429422,1.3743233010221336,11:32:34
2018-10-12,184.02495702110645,252.80163192860044,1.373735584677277,11:32:51
2018-10-12,184.1977588962616,252.74560757798278,1.3721426856247836,11:33:09
2018-10-12,184.43850781690554,252.84469261667599,1.3708888431676,11:33:33
2018-10-12,184.63665319899877,253.02165248109588,1.3703760769991467,11:33:50
2018-10-12,184.78730582944127,252.99272622830165,1.3691023043639914,11:34:07
2018-10-12,185.0474275915513,253.14265826837365,1.3679879886097448,11:34:25
2018-10-12,185.25718388650625,252.9081602629426,1.365173295616332,11:34:44
2018-10-12,185.43445021266365,252.8502509001625,1.363555966057999,11:35:02
2018-10-12,184.58076332981818,253.15375739428904,1.3715067205673064,11:35:20
2018-10-12,184.81914024155571,252.9447778676308,1.3686070476090082,11:35:37
2018-10-12,184.93694779336448,253.06352682661526,1.3683773299285258,11:35:55
2018-10-12,185.06638203726916,252.90932803423584,1.3665870875635548,11:36:13
2018-10-12,185.14965897355913,253.07990729691184,1.3668937264046146,11:36:31
2018-10-12,185.16771974818298,253.28564701791495,1.367871502453928,11:36:48
2018-10-12,185.22968556258635,253.29048046422227,1.3674399958889916,11:37:05
2018-10-12,185.4451182613544,253.34886036853555,1.3661662423029222,11:37:23
2018-10-12,185.57762628953358,253.1934465416503,1.364353298423077,11:37:40
2018-10-12,185.75751817540473,253.61846694897008,1.3653200658585807,11:37:57
2018-10-12,185.9327221216221,253.40572428446444,1.3628893364918682,11:38:14
2018-10-12,186.03804183151325,253.41679259742028,1.362177273543489,11:38:31
2018-10-12,185.195567607805,253.51360127568586,1.3688966995827907,11:38:50
2018-10-12,185.1009803164089,253.53668824448837,1.369720937247855,11:39:07
2018-10-12,185.2510148910266,253.59529663281668,1.3689279747373768,11:39:24
2018-10-12,185.3035616626339,253.59380921174477,1.3685317591112522,11:39:41
2018-10-12,185.3729522422414,253.52751521890994,1.36766185224048,11:39:58
2018-10-12,185.43552910542553,253.7000697801924,1.3681308593023533,11:40:15
2018-10-12,184.57105708720042,253.86715615004363,1.3754440168271038,11:40:32
2018-10-12,184.5468353780814,253.77044739760393,1.37510050973079,11:40:50
2018-10-12,184.49901418427245,253.7467454979388,1.3753284624301767,11:41:07
2018-10-12,184.4286468360291,253.6986403662245,1.3755923752549226,11:41:25
2018-10-12,184.58900802875118,253.6658998195796,1.374219963195583,11:41:48
2018-10-12,184.52272077958958,253.70573984478085,1.3749295413209826,11:42:06
2018-10-12,184.51787580973908,253.72921274080255,1.3750928555151425,11:42:23
2018-10-12,184.44209917552652,253.7488189446546,1.375764102007815,11:42:41
2018-10-12,184.5589721265656,253.72793674217968,1.3747797455665274,11:42:58
2018-10-12,184.64331369394205,253.78973904212944,1.3744864840478435,11:43:17
2018-10-12,184.6433424345867,253.687594472423,1.373933070791851,11:43:35
2018-10-12,184.73221227789222,253.73296336443616,1.3735177002197445,11:43:53
2018-10-12,184.68332712083355,253.72565934620542,1.3738417176131945,11:44:14
2018-10-12,184.75945295569463,253.68606640950867,1.373061363579284,11:44:39
2018-10-12,184.8452103510983,253.69150079147357,1.3724537428349233,11:45:01
2018-10-12,184.95779328795598,253.70945900051123,1.3717154302631496,11:45:18
2018-10-12,184.95910309216234,253.67065508093188,1.3714959190439608,11:45:37
2018-10-12,184.99629923577504,253.75173024187112,1.3716584131148932,11:45:54
2018-10-12,184.99474192961583,253.71328070124093,1.3714621186248102,11:46:12
2018-10-12,185.1184622720765,253.66808223819908,1.3703013687817496,11:46:31
2018-10-12,185.1314312600654,253.68005046756716,1.370270022442636,11:46:48
2018-10-12,185.11412900426535,253.61627246436686,1.3700535654872843,11:47:06
2018-10-12,185.25976267168912,253.63003116553182,1.369050826298456,11:47:23
2018-10-12,185.31294861679223,253.63802634674195,1.3687010445839856,11:47:40
2018-10-12,185.41223702963995,253.63833157919828,1.36796975023095,11:47:57
2018-10-12,184.67772252252252,253.64851306189,1.3734656762997284,11:48:14
2018-10-12,184.84511525343302,253.60052663560867,1.371962284683088,11:48:32
2018-10-12,185.436098172166,253.61538099257686,1.3676699601234632,11:48:49
2018-10-12,185.71316524995567,253.70434491111206,1.366108560853214,11:49:06
2018-10-12,185.6848639198868,253.65214534777024,1.3660356584433706,11:49:24
2018-10-12,185.5856780022602,253.5915061055362,1.366438988370901,11:49:41
2018-10-12,185.58921412554827,253.68122471128527,1.3668963786854218,11:49:59
2018-10-12,185.52015156049188,253.70465528554908,1.3675315223253497,11:50:16
2018-10-12,185.71807625368618,253.68523527795057,1.3659695404739332,11:50:34
2018-10-12,185.64642386295856,253.22881018562555,1.3640381803021173,11:50:51
2018-10-12,185.73431189772438,253.33080615495044,1.3639418778714858,11:51:09
2018-10-12,184.61321020712464,253.42355009409002,1.37272706438377,11:51:27
2018-10-12,184.82422508119788,253.70989139461855,1.3727090768710513,11:51:49
2018-10-12,184.6099963877717,253.70046102712556,1.3742509397715925,11:52:06
2018-10-12,184.4879975991739,253.62334495631706,1.374741708169815,11:52:23
2018-10-12,185.3919813299391,253.6985010489274,1.3684437656309647,11:52:40
2018-10-12,185.82448667530966,253.68412462260255,1.3651813555974663,11:52:57
2018-10-12,186.0703142635323,253.70923924128084,1.3635127142417311,11:53:19
2018-10-12,185.75857998059783,253.75764286320793,1.3660614916937484,11:53:37
2018-10-12,185.26155270766563,253.6968331391212,1.369398180201174,11:53:54
2018-10-12,184.38578041134457,253.70342895859963,1.3759381466001064,11:54:12
2018-10-12,184.24893851579023,253.66136975854997,1.3767317836504716,11:54:28
2018-10-12,183.9626710102415,253.6928368631612,1.3790451914510293,11:54:46
2018-10-12,183.8844133069532,253.6823340668394,1.3795749705189773,11:55:06
2018-10-12,183.7092692357478,253.66839389526967,1.3808143429591773,11:55:23
2018-10-12,183.7823565143162,253.63117941989597,1.3800627232687526,11:55:41
2018-10-12,183.03191751585828,253.66882146190642,1.3859267001337512,11:55:59
2018-10-12,183.31559682063136,253.7161620176326,1.384040236717479,11:56:16
2018-10-12,183.3911173789747,253.67208218032977,1.3832299285036833,11:56:34
2018-10-12,183.43560147419353,253.67936739536344,1.3829342033751943,11:56:51
2018-10-12,183.66346759258192,253.69028662126496,1.3812778880121253,11:57:26
2018-10-12,183.43809552364277,253.64868671220336,1.3827481472053953,11:57:46
2018-10-12,183.30647450031597,253.68038645180542,1.3839139459930432,11:58:05
2018-10-12,183.27708301200877,253.62418078339968,1.3838292088421202,11:58:24
2018-10-12,183.1449794525188,253.64307591050346,1.3849305433800418,11:58:41
2018-10-12,182.86386273696374,253.6472197828291,1.3870822588259661,11:58:59
2018-10-12,182.73735120377552,253.62752908399534,1.3879348004840466,11:59:16
2018-10-12,183.6498531872846,253.6414855866844,1.3811145567757297,11:59:33
2018-10-12,183.694630313311,253.6686241795718,1.3809256359149562,11:59:50
2018-10-12,183.48117683146214,253.64699710738154,1.3824142698865,12:00:07
2018-10-12,183.4374124682666,253.60388543622952,1.3825090641207187,12:00:25
2018-10-12,183.80373324430792,253.64192141314788,1.3799606620395057,12:00:43
2018-10-12,184.3500045406387,253.76384765057423,1.376532906971715,12:01:00
2018-10-12,184.46321756204833,253.8851774338639,1.3763458145712109,12:01:20
2018-10-12,184.51051923572578,253.9106473385442,1.3761310107970302,12:01:37
2018-10-12,184.31201676042562,253.8442841382188,1.377253033198445,12:01:56
2018-10-12,184.0324024878155,253.7974000753413,1.3790908375069704,12:02:14
2018-10-12,183.82804828616517,253.6753274700929,1.379959858330196,12:02:31
2018-10-12,183.78492739216935,253.7132948800114,1.3804902201725469,12:02:50
2018-10-12,183.6799959523776,253.70707170116677,1.3812449765457582,12:03:06
2018-10-12,183.74098943851288,253.65901103654895,1.3805248998152013,12:03:25
2018-10-12,184.0424621888519,253.88320072729354,1.3794816571557047,12:03:42
2018-10-12,184.36230860378424,253.90125968019996,1.377186376125626,12:03:59
2018-10-12,184.4013878038163,253.88751927907617,1.3768200028363442,12:04:16
2018-10-12,184.43105011510025,253.9353058440877,1.3768576694955164,12:04:33
2018-10-12,184.44565272542138,253.93817189044844,1.3767642020193258,12:04:51
2018-10-12,184.2100643598965,253.88659862503408,1.378244991701477,12:05:07
2018-10-12,183.93230868935115,253.80233329381494,1.3798681433530495,12:05:33
2018-10-12,183.8611696030518,253.73521018851875,1.3800369634127856,12:05:51
2018-10-12,183.74035897968128,253.74027561717395,1.380971916165863,12:06:09
2018-10-12,183.54207220037594,253.6381066319896,1.3819071757841366,12:06:26
2018-10-12,183.62651223089028,253.6546418380826,1.3813617584760287,12:06:43
2018-10-12,183.59238530359212,253.51587153037738,1.3808626709171972,12:07:00
2018-10-12,182.61245756039708,253.61799913724926,1.3888318602435317,12:07:20
2018-10-12,182.88956625425092,253.6305046597503,1.38679592201097,12:07:43
2018-10-12,182.88780317359826,253.62142973204004,1.38675967085296,12:08:02
2018-10-12,182.7997185070379,253.52437450120078,1.3868969633639776,12:08:20
2018-10-12,181.922382135483,253.58086102497523,1.3938958914693962,12:08:37
2018-10-12,182.01312441818126,253.66052028701515,1.3936386241259262,12:08:54
2018-10-12,182.0195040638992,253.52757467445792,1.392859386021925,12:09:12
2018-10-12,182.0696382427823,253.49814627076523,1.392314219533605,12:09:29
2018-10-12,182.03458706095893,253.59637966770362,1.3931219542513664,12:09:47
2018-10-12,182.0461257176332,253.477486444718,1.392380559847124,12:10:04
2018-10-12,182.04010190816905,253.40628802628376,1.392035520580601,12:10:21
2018-10-12,182.1393108764881,253.4363133982957,1.391442144909373,12:10:40
2018-10-12,182.1826332830459,253.43127769185148,1.3910836237508488,12:10:57
2018-10-12,182.21448663346885,253.53920660976996,1.3914327630808707,12:11:14
2018-10-12,182.24500878559826,253.448541038358,1.3907022350144413,12:11:30
2018-10-12,182.2865590725194,253.3795882826617,1.3900069734810192,12:11:48
2018-10-12,181.1537092994191,253.40949402356043,1.3988645057480644,12:12:06
2018-10-12,181.12428049454812,253.36562971298184,1.3988496132113453,12:12:23
2018-10-12,181.21481852420754,253.38028372618197,1.3982315893903248,12:12:40
2018-10-12,181.30421852166515,253.41691785100733,1.3977441888409508,12:12:57
2018-10-12,181.3233618730528,253.3770175974438,1.397376570675084,12:13:14
2018-10-12,181.38152835742758,253.4536439421863,1.3973509112942004,12:13:31
2018-10-12,181.43371584283554,253.49395934568767,1.3971711826994346,12:13:48
2018-10-12,181.38360640046957,253.43904649545672,1.3972544240624416,12:14:05
2018-10-12,181.3381194352736,253.41656591740517,1.3974809417159477,12:14:22
2018-10-12,181.28322220944108,253.40985559145227,1.3978671192123973,12:14:39
2018-10-12,181.27024298355192,253.40886013947954,1.3979617170948093,12:14:58
2018-10-12,181.1482670613513,253.39471271216277,1.3988249339771108,12:15:15
2018-10-12,181.16631293816064,253.40210549833208,1.3987264044217118,12:15:33
2018-10-12,181.33602946136827,253.40420731072308,1.3974288952031355,12:15:50
2018-10-12,181.51772423585035,253.38157960712317,1.3959054449024404,12:16:07
2018-10-12,181.68215271985886,253.35268079561567,1.3944830408646012,12:16:24
2018-10-12,180.8789913727941,253.44944088768386,1.401209941321052,12:16:42
2018-10-12,181.06120898072288,253.35594632078906,1.3992834122065496,12:16:59
2018-10-12,181.04662534274436,253.50193564691963,1.400202490198357,12:17:15
2018-10-12,180.95836027605102,253.53560555289613,1.4010715236705775,12:17:32
2018-10-12,180.8509015312568,253.39985417985764,1.401153392293497,12:17:49
2018-10-12,180.82622553640732,253.45434168400675,1.4016459223884898,12:18:07
2018-10-12,180.81707175387044,253.47382342210872,1.401824622882618,12:18:24
2018-10-12,180.83128689237049,253.39057496171853,1.401254060159041,12:18:42
2018-10-12,181.97662444294147,253.36850846123573,1.392313486618602,12:18:59
2018-10-12,182.057967195647,253.31608489052067,1.3914034567808657,12:19:16
2018-10-12,182.22802625335072,253.4006017825648,1.3905687670142637,12:19:40
2018-10-12,182.24392645203548,253.36499019118347,1.3902520381542933,12:20:00
2018-10-12,182.35622352860793,253.37376940534583,1.3894440480425758,12:20:18
