stn;time;gor000za;gre000z0
LUZ;201809130550;10;76
LUZ;201809130600;11;72
LUZ;201809130610;24;138
LUZ;201809130620;21;127
LUZ;201809130630;25;153
LUZ;201809130640;14;175
LUZ;201809130650;21;183
LUZ;201809130700;7;182
LUZ;201809130710;17;135
LUZ;201809130720;12;122
LUZ;201809130730;8;153
LUZ;201809130740;65;233
LUZ;201809130750;32;202
LUZ;201809130800;75;382
LUZ;201809130810;11;471
LUZ;201809130820;87;375
LUZ;201809130830;18;545
LUZ;201809130840;3;562
LUZ;201809130850;17;568
LUZ;201809130900;43;557
LUZ;201809130910;2;600
LUZ;201809130920;5;610
LUZ;201809130930;4;627
LUZ;201809130940;8;642
LUZ;201809130950;4;660
LUZ;201809131000;3;675
LUZ;201809131010;19;724
LUZ;201809131020;135;548
LUZ;201809131030;17;727
LUZ;201809131040;27;755
LUZ;201809131050;110;760
LUZ;201809131100;20;880
LUZ;201809131110;98;612
LUZ;201809131120;110;539
LUZ;201809131130;112;373
LUZ;201809131140;227;488
LUZ;201809131150;60;746
LUZ;201809131200;189;585
LUZ;201809131210;123;460
LUZ;201809131220;64;499
LUZ;201809131230;51;269
LUZ;201809131240;6;229
LUZ;201809131250;155;476
LUZ;201809131300;269;542
LUZ;201809131310;8;161
LUZ;201809131320;10;182
LUZ;201809131330;11;184
LUZ;201809131340;48;252
LUZ;201809131350;9;181
LUZ;201809131400;3;153
LUZ;201809131410;8;143
LUZ;201809131420;3;119
LUZ;201809131430;9;138
LUZ;201809131440;15;176
LUZ;201809131450;15;138
LUZ;201809131500;7;120
LUZ;201809131510;6;127
LUZ;201809131520;13;109
LUZ;201809131530;14;58
LUZ;201809131540;2;41
LUZ;201809131550;2;42
LUZ;201809131600;7;24
LUZ;201809131610;2;5
LUZ;201809131620;1;1
LUZ;201809131630;0;0
LUZ;201809131640;0;0
LUZ;201809131650;0;0
LUZ;201809131700;0;0
LUZ;201809131710;0;1
LUZ;201809131720;1;1
LUZ;201809131730;0;2
LUZ;201809131740;1;4
LUZ;201809131750;2;3
LUZ;201809131800;0;0
LUZ;201809131810;0;0
LUZ;201809131820;0;1
LUZ;201809131830;0;1
LUZ;201809131840;0;1
LUZ;201809131850;0;1
LUZ;201809131900;0;1
LUZ;201809131910;0;1
LUZ;201809131920;0;1
LUZ;201809131930;0;1
LUZ;201809131940;0;1
LUZ;201809131950;0;1
LUZ;201809132000;0;1
LUZ;201809132010;0;1
LUZ;201809132020;0;1
LUZ;201809132030;0;1
LUZ;201809132040;0;1
LUZ;201809132050;0;1
LUZ;201809132100;0;0
LUZ;201809132110;0;0
LUZ;201809132120;0;0
LUZ;201809132130;0;0
LUZ;201809132140;0;0
LUZ;201809132150;0;0
LUZ;201809132200;0;0
LUZ;201809132210;0;0
LUZ;201809132220;0;0
LUZ;201809132230;0;0
LUZ;201809132240;0;0
LUZ;201809132250;0;0
LUZ;201809132300;0;0
LUZ;201809132310;0;0
LUZ;201809132320;0;0
LUZ;201809132330;0;0
LUZ;201809132340;0;0
LUZ;201809132350;0;0
LUZ;201809140000;0;0
LUZ;201809140010;0;0
LUZ;201809140020;0;0
LUZ;201809140030;0;0
LUZ;201809140040;0;0
LUZ;201809140050;0;0
LUZ;201809140100;0;0
LUZ;201809140110;0;0
LUZ;201809140120;0;0
LUZ;201809140130;0;0
LUZ;201809140140;0;0
LUZ;201809140150;0;0
LUZ;201809140200;0;1
LUZ;201809140210;0;1
LUZ;201809140220;0;1
LUZ;201809140230;0;1
LUZ;201809140240;0;1
LUZ;201809140250;0;1
LUZ;201809140300;0;1
LUZ;201809140310;0;1
LUZ;201809140320;0;1
LUZ;201809140330;0;1
LUZ;201809140340;0;0
LUZ;201809140350;0;1
LUZ;201809140400;0;0
LUZ;201809140410;0;0
LUZ;201809140420;0;0
LUZ;201809140430;0;0
LUZ;201809140440;0;0
LUZ;201809140450;0;0
LUZ;201809140500;0;1
LUZ;201809140510;0;2
LUZ;201809140520;0;2
LUZ;201809140530;1;5
LUZ;201809140540;0;8
LUZ;201809140550;2;11
LUZ;201809140600;2;21
LUZ;201809140610;8;35
LUZ;201809140620;18;87
LUZ;201809140630;18;77
LUZ;201809140640;4;47
LUZ;201809140650;9;53
LUZ;201809140700;10;55
LUZ;201809140710;4;34
LUZ;201809140720;20;82
LUZ;201809140730;3;87
LUZ;201809140740;3;82
LUZ;201809140750;17;109
LUZ;201809140800;23;188
LUZ;201809140810;23;239
LUZ;201809140820;11;259
LUZ;201809140830;8;290
LUZ;201809140840;14;319
LUZ;201809140850;138;490
LUZ;201809140900;32;407
LUZ;201809140910;65;328
LUZ;201809140920;20;243
LUZ;201809140930;27;298
LUZ;201809140940;22;402
LUZ;201809140950;213;749
LUZ;201809141000;233;501
LUZ;201809141010;30;216
LUZ;201809141020;52;267
LUZ;201809141030;23;333
LUZ;201809141040;13;317
LUZ;201809141050;100;460
LUZ;201809141100;25;359
LUZ;201809141110;9;299
LUZ;201809141120;27;263
LUZ;201809141130;2;204
LUZ;201809141140;7;203
LUZ;201809141150;12;220
LUZ;201809141200;40;304
LUZ;201809141210;50;421
LUZ;201809141220;42;420
LUZ;201809141230;64;397
LUZ;201809141240;95;380
LUZ;201809141250;35;317
LUZ;201809141300;12;276
LUZ;201809141310;21;247
LUZ;201809141320;99;254
LUZ;201809141330;50;267
LUZ;201809141340;13;219
LUZ;201809141350;57;278
LUZ;201809141400;163;340
LUZ;201809141410;103;281
LUZ;201809141420;20;230
LUZ;201809141430;125;332
LUZ;201809141440;56;239
LUZ;201809141450;35;181
LUZ;201809141500;2;173
LUZ;201809141510;30;169
LUZ;201809141520;7;158
LUZ;201809141530;46;164
LUZ;201809141540;81;344
LUZ;201809141550;85;201
LUZ;201809141600;57;259
LUZ;201809141610;39;150
LUZ;201809141620;43;134
LUZ;201809141630;27;127
LUZ;201809141640;10;88
LUZ;201809141650;9;61
LUZ;201809141700;6;50
LUZ;201809141710;9;44
LUZ;201809141720;6;27
LUZ;201809141730;5;17
LUZ;201809141740;2;5
LUZ;201809141750;1;2
LUZ;201809141800;0;0
LUZ;201809141810;0;0
LUZ;201809141820;0;0
LUZ;201809141830;0;0
LUZ;201809141840;0;0
LUZ;201809141850;0;0
LUZ;201809141900;0;0
LUZ;201809141910;0;0
LUZ;201809141920;0;0
LUZ;201809141930;0;0
LUZ;201809141940;0;0
LUZ;201809141950;0;0
LUZ;201809142000;0;0
LUZ;201809142010;0;0
LUZ;201809142020;0;0
LUZ;201809142030;0;0
LUZ;201809142040;0;0
LUZ;201809142050;0;0
LUZ;201809142100;0;0
LUZ;201809142110;0;0
LUZ;201809142120;0;0
LUZ;201809142130;0;0
LUZ;201809142140;0;0
LUZ;201809142150;0;0
LUZ;201809142200;0;0
LUZ;201809142210;0;0
LUZ;201809142220;0;0
LUZ;201809142230;0;0
LUZ;201809142240;0;0
LUZ;201809142250;0;0
LUZ;201809142300;0;0
LUZ;201809142310;0;0
LUZ;201809142320;0;0
LUZ;201809142330;0;0
LUZ;201809142340;0;0
LUZ;201809142350;0;0
LUZ;201809150000;0;0
LUZ;201809150010;0;0
LUZ;201809150020;0;0
LUZ;201809150030;0;0
LUZ;201809150040;0;0
LUZ;201809150050;0;0
LUZ;201809150100;0;0
LUZ;201809150110;0;0
LUZ;201809150120;0;0
LUZ;201809150130;0;0
LUZ;201809150140;0;0
LUZ;201809150150;0;0
LUZ;201809150200;0;0
LUZ;201809150210;0;0
LUZ;201809150220;0;0
LUZ;201809150230;0;0
LUZ;201809150240;0;0
LUZ;201809150250;0;0
LUZ;201809150300;0;0
LUZ;201809150310;0;0
LUZ;201809150320;0;0
LUZ;201809150330;0;0
LUZ;201809150340;0;0
LUZ;201809150350;0;0
LUZ;201809150400;0;0
LUZ;201809150410;0;0
LUZ;201809150420;0;0
LUZ;201809150430;0;0
LUZ;201809150440;0;0
LUZ;201809150450;0;0
LUZ;201809150500;0;1
LUZ;201809150510;0;2
LUZ;201809150520;1;5
LUZ;201809150530;2;9
LUZ;201809150540;10;24
LUZ;201809150550;1;46
LUZ;201809150600;7;40
LUZ;201809150610;1;33
LUZ;201809150620;6;37
LUZ;201809150630;7;73
LUZ;201809150640;10;109
LUZ;201809150650;15;86
LUZ;201809150700;4;80
LUZ;201809150710;7;64
LUZ;201809150720;23;97
LUZ;201809150730;5;98
LUZ;201809150740;5;61
LUZ;201809150750;16;68
LUZ;201809150800;6;89
LUZ;201809150810;11;113
LUZ;201809150820;4;135
LUZ;201809150830;131;285
LUZ;201809150840;44;347
LUZ;201809150850;137;394
LUZ;201809150900;135;337
LUZ;201809150910;27;309
LUZ;201809150920;22;304
LUZ;201809150930;29;224
LUZ;201809150940;2;171
LUZ;201809150950;28;186
LUZ;201809151000;18;281
LUZ;201809151010;17;294
LUZ;201809151020;22;294
LUZ;201809151030;28;309
LUZ;201809151040;20;309
LUZ;201809151050;34;366
LUZ;201809151100;16;423
LUZ;201809151110;165;728
LUZ;201809151120;145;656
LUZ;201809151130;174;666
LUZ;201809151140;8;764
LUZ;201809151150;12;784
LUZ;201809151200;9;773
LUZ;201809151210;130;734
LUZ;201809151220;186;579
LUZ;201809151230;170;684
LUZ;201809151240;219;569
LUZ;201809151250;100;267
LUZ;201809151300;124;364
LUZ;201809151310;218;443
LUZ;201809151320;33;678
LUZ;201809151330;216;558
LUZ;201809151340;61;636
LUZ;201809151350;97;506
LUZ;201809151400;66;348
LUZ;201809151410;98;390
LUZ;201809151420;91;432
LUZ;201809151430;20;503
LUZ;201809151440;24;438
LUZ;201809151450;24;402
LUZ;201809151500;7;398
LUZ;201809151510;6;381
LUZ;201809151520;6;357
LUZ;201809151530;3;339
LUZ;201809151540;14;323
LUZ;201809151550;26;255
LUZ;201809151600;6;243
LUZ;201809151610;12;209
LUZ;201809151620;8;175
LUZ;201809151630;11;146
LUZ;201809151640;6;112
LUZ;201809151650;6;89
LUZ;201809151700;7;67
LUZ;201809151710;6;46
LUZ;201809151720;4;24
LUZ;201809151730;3;13
LUZ;201809151740;2;5
LUZ;201809151750;1;1
LUZ;201809151800;0;0
LUZ;201809151810;0;0
LUZ;201809151820;0;0
LUZ;201809151830;0;0
LUZ;201809151840;0;0
LUZ;201809151850;0;0
LUZ;201809151900;0;0
LUZ;201809151910;0;0
LUZ;201809151920;0;0
LUZ;201809151930;0;0
LUZ;201809151940;0;0
LUZ;201809151950;0;0
LUZ;201809152000;0;0
LUZ;201809152010;0;0
LUZ;201809152020;0;0
LUZ;201809152030;0;0
LUZ;201809152040;0;0
LUZ;201809152050;0;0
LUZ;201809152100;0;0
LUZ;201809152110;0;0
LUZ;201809152120;0;0
LUZ;201809152130;0;0
LUZ;201809152140;0;0
LUZ;201809152150;0;0
LUZ;201809152200;0;0
LUZ;201809152210;0;0
LUZ;201809152220;0;0
LUZ;201809152230;0;0
LUZ;201809152240;0;0
LUZ;201809152250;0;0
LUZ;201809152300;0;0
LUZ;201809152310;0;0
LUZ;201809152320;0;0
LUZ;201809152330;0;0
LUZ;201809152340;0;0
LUZ;201809152350;0;0
LUZ;201809160000;0;0
LUZ;201809160010;0;0
LUZ;201809160020;0;0
LUZ;201809160030;0;0
LUZ;201809160040;0;0
LUZ;201809160050;0;0
LUZ;201809160100;0;0
LUZ;201809160110;0;0
LUZ;201809160120;0;0
LUZ;201809160130;0;0
LUZ;201809160140;0;0
LUZ;201809160150;0;0
LUZ;201809160200;0;0
LUZ;201809160210;0;0
LUZ;201809160220;0;0
LUZ;201809160230;0;0
LUZ;201809160240;0;0
LUZ;201809160250;0;0
LUZ;201809160300;0;0
LUZ;201809160310;0;0
LUZ;201809160320;0;0
LUZ;201809160330;0;0
LUZ;201809160340;0;0
LUZ;201809160350;0;0
LUZ;201809160400;0;0
LUZ;201809160410;0;0
LUZ;201809160420;0;0
LUZ;201809160430;0;0
LUZ;201809160440;0;0
LUZ;201809160450;0;0
LUZ;201809160500;1;1
LUZ;201809160510;1;4
LUZ;201809160520;2;9
LUZ;201809160530;3;16
LUZ;201809160540;8;34
LUZ;201809160550;6;57
LUZ;201809160600;7;80
LUZ;201809160610;6;81
LUZ;201809160620;20;123
LUZ;201809160630;7;154
LUZ;201809160640;9;189
LUZ;201809160650;9;220
LUZ;201809160700;10;252
LUZ;201809160710;9;281
LUZ;201809160720;10;319
LUZ;201809160730;20;343
LUZ;201809160740;19;359
LUZ;201809160750;15;361
LUZ;201809160800;7;382
LUZ;201809160810;21;418
LUZ;201809160820;9;446
LUZ;201809160830;28;473
LUZ;201809160840;14;497
LUZ;201809160850;20;511
LUZ;201809160900;15;542
LUZ;201809160910;22;569
LUZ;201809160920;20;577
LUZ;201809160930;6;567
LUZ;201809160940;34;605
LUZ;201809160950;43;603
LUZ;201809161000;37;560
LUZ;201809161010;31;551
LUZ;201809161020;78;552
LUZ;201809161030;118;426
LUZ;201809161040;51;602
LUZ;201809161050;53;594
LUZ;201809161100;76;632
LUZ;201809161110;59;630
LUZ;201809161120;38;650
LUZ;201809161130;97;532
LUZ;201809161140;112;568
LUZ;201809161150;99;524
LUZ;201809161200;22;415
LUZ;201809161210;33;391
LUZ;201809161220;140;515
LUZ;201809161230;54;702
LUZ;201809161240;126;482
LUZ;201809161250;21;358
LUZ;201809161300;25;271
LUZ;201809161310;6;255
LUZ;201809161320;11;234
LUZ;201809161330;7;202
LUZ;201809161340;4;184
LUZ;201809161350;15;222
LUZ;201809161400;7;248
LUZ;201809161410;23;195
LUZ;201809161420;12;125
LUZ;201809161430;4;113
LUZ;201809161440;10;138
LUZ;201809161450;2;163
LUZ;201809161500;3;165
LUZ;201809161510;7;166
LUZ;201809161520;6;137
LUZ;201809161530;5;120
LUZ;201809161540;6;100
LUZ;201809161550;7;100
LUZ;201809161600;1;105
LUZ;201809161610;1;102
LUZ;201809161620;2;100
LUZ;201809161630;6;87
LUZ;201809161640;8;62
LUZ;201809161650;8;38
LUZ;201809161700;2;30
LUZ;201809161710;2;27
LUZ;201809161720;3;20
LUZ;201809161730;2;11
LUZ;201809161740;3;5
LUZ;201809161750;1;1
LUZ;201809161800;0;0
LUZ;201809161810;0;0
LUZ;201809161820;0;0
LUZ;201809161830;0;0
LUZ;201809161840;0;0
LUZ;201809161850;0;0
LUZ;201809161900;0;0
LUZ;201809161910;0;0
LUZ;201809161920;0;0
LUZ;201809161930;0;0
LUZ;201809161940;0;0
LUZ;201809161950;0;0
LUZ;201809162000;0;0
LUZ;201809162010;0;0
LUZ;201809162020;0;0
LUZ;201809162030;0;0
LUZ;201809162040;0;0
LUZ;201809162050;0;0
LUZ;201809162100;0;0
LUZ;201809162110;0;0
LUZ;201809162120;0;0
LUZ;201809162130;0;0
LUZ;201809162140;0;0
LUZ;201809162150;0;0
LUZ;201809162200;0;0
LUZ;201809162210;0;0
LUZ;201809162220;0;0
LUZ;201809162230;0;0
LUZ;201809162240;0;0
LUZ;201809162250;0;0
LUZ;201809162300;0;0
LUZ;201809162310;0;0
LUZ;201809162320;0;0
LUZ;201809162330;0;0
LUZ;201809162340;0;0
LUZ;201809162350;0;0
LUZ;201809170000;0;0
LUZ;201809170010;0;0
LUZ;201809170020;0;0
LUZ;201809170030;0;0
LUZ;201809170040;0;0
LUZ;201809170050;0;0
LUZ;201809170100;0;0
LUZ;201809170110;0;0
LUZ;201809170120;0;0
LUZ;201809170130;0;0
LUZ;201809170140;0;0
LUZ;201809170150;0;0
LUZ;201809170200;0;0
LUZ;201809170210;0;0
LUZ;201809170220;0;0
LUZ;201809170230;0;0
LUZ;201809170240;0;0
LUZ;201809170250;0;0
LUZ;201809170300;0;0
LUZ;201809170310;0;0
LUZ;201809170320;0;0
LUZ;201809170330;0;0
LUZ;201809170340;0;0
LUZ;201809170350;0;0
LUZ;201809170400;0;0
LUZ;201809170410;0;0
LUZ;201809170420;0;0
LUZ;201809170430;0;0
LUZ;201809170440;0;0
LUZ;201809170450;0;0
LUZ;201809170500;0;0
LUZ;201809170510;1;2
LUZ;201809170520;2;7
LUZ;201809170530;4;18
LUZ;201809170540;2;29
LUZ;201809170550;5;41
LUZ;201809170600;9;57
LUZ;201809170610;21;68
LUZ;201809170620;22;91
LUZ;201809170630;23;166
LUZ;201809170640;8;199
LUZ;201809170650;8;229
LUZ;201809170700;6;253
LUZ;201809170710;10;284
LUZ;201809170720;9;311
LUZ;201809170730;8;336
LUZ;201809170740;7;363
LUZ;201809170750;8;389
LUZ;201809170800;8;416
LUZ;201809170810;8;442
LUZ;201809170820;7;468
LUZ;201809170830;8;495
LUZ;201809170840;7;519
LUZ;201809170850;7;543
LUZ;201809170900;6;565
LUZ;201809170910;7;587
LUZ;201809170920;6;606
LUZ;201809170930;5;624
LUZ;201809170940;4;640
LUZ;201809170950;4;652
LUZ;201809171000;4;664
LUZ;201809171010;2;676
LUZ;201809171020;4;687
LUZ;201809171030;2;694
LUZ;201809171040;2;696
LUZ;201809171050;3;704
LUZ;201809171100;3;708
LUZ;201809171110;5;713
LUZ;201809171120;4;717
LUZ;201809171130;3;724
LUZ;201809171140;3;722
LUZ;201809171150;2;720
LUZ;201809171200;2;715
LUZ;201809171210;2;708
LUZ;201809171220;3;703
LUZ;201809171230;3;693
LUZ;201809171240;3;683
LUZ;201809171250;5;675
LUZ;201809171300;4;658
LUZ;201809171310;7;644
LUZ;201809171320;5;626
LUZ;201809171330;7;608
LUZ;201809171340;4;591
LUZ;201809171350;7;569
LUZ;201809171400;7;546
LUZ;201809171410;8;520
LUZ;201809171420;8;494
LUZ;201809171430;8;465
LUZ;201809171440;8;440
LUZ;201809171450;9;410
LUZ;201809171500;8;383
LUZ;201809171510;8;358
LUZ;201809171520;8;330
LUZ;201809171530;7;301
LUZ;201809171540;8;275
LUZ;201809171550;8;248
LUZ;201809171600;8;220
LUZ;201809171610;9;191
LUZ;201809171620;8;163
LUZ;201809171630;8;133
LUZ;201809171640;8;107
LUZ;201809171650;7;81
LUZ;201809171700;7;57
LUZ;201809171710;5;37
LUZ;201809171720;4;16
LUZ;201809171730;2;9
LUZ;201809171740;1;3
LUZ;201809171750;1;0
LUZ;201809171800;0;0
LUZ;201809171810;0;0
LUZ;201809171820;0;0
LUZ;201809171830;0;0
LUZ;201809171840;0;0
LUZ;201809171850;0;0
LUZ;201809171900;0;0
LUZ;201809171910;0;0
LUZ;201809171920;0;0
LUZ;201809171930;0;0
LUZ;201809171940;0;0
LUZ;201809171950;0;0
LUZ;201809172000;0;0
LUZ;201809172010;0;0
LUZ;201809172020;0;0
LUZ;201809172030;0;0
LUZ;201809172040;0;0
LUZ;201809172050;0;0
LUZ;201809172100;0;0
LUZ;201809172110;0;0
LUZ;201809172120;0;0
LUZ;201809172130;0;0
LUZ;201809172140;0;0
LUZ;201809172150;0;0
LUZ;201809172200;0;0
LUZ;201809172210;0;0
LUZ;201809172220;0;0
LUZ;201809172230;0;0
LUZ;201809172240;0;0
LUZ;201809172250;0;0
LUZ;201809172300;0;0
LUZ;201809172310;0;0
LUZ;201809172320;0;0
LUZ;201809172330;0;0
LUZ;201809172340;0;0
LUZ;201809172350;0;0
LUZ;201809180000;0;0
LUZ;201809180010;0;0
LUZ;201809180020;0;0
LUZ;201809180030;0;0
LUZ;201809180040;0;0
LUZ;201809180050;0;0
LUZ;201809180100;0;0
LUZ;201809180110;0;0
LUZ;201809180120;0;0
LUZ;201809180130;0;0
LUZ;201809180140;0;0
LUZ;201809180150;0;0
LUZ;201809180200;0;0
LUZ;201809180210;0;0
LUZ;201809180220;0;0
LUZ;201809180230;0;0
LUZ;201809180240;0;0
LUZ;201809180250;0;0
LUZ;201809180300;0;0
LUZ;201809180310;0;0
LUZ;201809180320;0;0
LUZ;201809180330;0;0
LUZ;201809180340;0;0
LUZ;201809180350;0;0
LUZ;201809180400;0;0
LUZ;201809180410;0;0
LUZ;201809180420;0;0
LUZ;201809180430;0;0
LUZ;201809180440;0;0
LUZ;201809180450;0;0
LUZ;201809180500;0;1
LUZ;201809180510;1;2
LUZ;201809180520;1;6
LUZ;201809180530;3;12
LUZ;201809180540;5;25
LUZ;201809180550;2;41
LUZ;201809180600;3;43
LUZ;201809180610;2;52
LUZ;201809180620;5;58
LUZ;201809180630;8;57
LUZ;201809180640;2;57
LUZ;201809180650;4;51
LUZ;201809180700;1;44
LUZ;201809180710;3;49
LUZ;201809180720;3;62
LUZ;201809180730;1;63
LUZ;201809180740;2;63
LUZ;201809180750;3;69
LUZ;201809180800;4;79
LUZ;201809180810;5;57
LUZ;201809180820;5;41
LUZ;201809180830;2;30
LUZ;201809180840;1;27
LUZ;201809180850;2;30
LUZ;201809180900;1;38
LUZ;201809180910;3;33
LUZ;201809180920;1;25
LUZ;201809180930;5;30
LUZ;201809180940;14;64
LUZ;201809180950;23;124
LUZ;201809181000;83;251
LUZ;201809181010;37;239
LUZ;201809181020;147;390
LUZ;201809181030;60;234
LUZ;201809181040;147;497
LUZ;201809181050;158;725
LUZ;201809181100;39;840
LUZ;201809181110;26;808
LUZ;201809181120;250;475
LUZ;201809181130;179;644
LUZ;201809181140;14;757
LUZ;201809181150;5;732
LUZ;201809181200;3;722
LUZ;201809181210;2;718
LUZ;201809181220;9;714
LUZ;201809181230;69;672
LUZ;201809181240;135;465
LUZ;201809181250;8;677
LUZ;201809181300;5;655
LUZ;201809181310;6;637
LUZ;201809181320;6;620
LUZ;201809181330;6;602
LUZ;201809181340;6;581
LUZ;201809181350;7;557
LUZ;201809181400;7;542
LUZ;201809181410;7;516
LUZ;201809181420;9;493
LUZ;201809181430;9;465
LUZ;201809181440;6;437
LUZ;201809181450;7;410
LUZ;201809181500;10;388
LUZ;201809181510;8;357
LUZ;201809181520;8;330
LUZ;201809181530;7;302
LUZ;201809181540;10;271
LUZ;201809181550;9;240
LUZ;201809181600;9;214
LUZ;201809181610;7;186
LUZ;201809181620;8;159
LUZ;201809181630;8;133
LUZ;201809181640;8;107
LUZ;201809181650;7;81
LUZ;201809181700;8;56
LUZ;201809181710;7;34
LUZ;201809181720;3;14
LUZ;201809181730;2;6
LUZ;201809181740;1;2
LUZ;201809181750;0;0
LUZ;201809181800;0;0
LUZ;201809181810;0;0
LUZ;201809181820;0;0
LUZ;201809181830;0;0
LUZ;201809181840;0;0
LUZ;201809181850;0;0
LUZ;201809181900;0;0
LUZ;201809181910;0;0
LUZ;201809181920;0;0
LUZ;201809181930;0;0
LUZ;201809181940;0;0
LUZ;201809181950;0;0
LUZ;201809182000;0;0
LUZ;201809182010;0;0
LUZ;201809182020;0;0
LUZ;201809182030;0;0
LUZ;201809182040;0;0
LUZ;201809182050;0;0
LUZ;201809182100;0;0
LUZ;201809182110;0;0
LUZ;201809182120;0;0
LUZ;201809182130;0;0
LUZ;201809182140;0;0
LUZ;201809182150;0;0
LUZ;201809182200;0;0
LUZ;201809182210;0;0
LUZ;201809182220;0;0
LUZ;201809182230;0;0
LUZ;201809182240;0;0
LUZ;201809182250;0;0
LUZ;201809182300;0;0
LUZ;201809182310;0;0
LUZ;201809182320;0;0
LUZ;201809182330;0;0
LUZ;201809182340;0;0
LUZ;201809182350;0;0
LUZ;201809190000;0;0
LUZ;201809190010;0;0
LUZ;201809190020;0;0
LUZ;201809190030;0;0
LUZ;201809190040;0;0
LUZ;201809190050;0;0
LUZ;201809190100;0;0
LUZ;201809190110;0;0
LUZ;201809190120;0;0
LUZ;201809190130;0;0
LUZ;201809190140;0;0
LUZ;201809190150;0;0
LUZ;201809190200;0;0
LUZ;201809190210;0;0
LUZ;201809190220;0;0
LUZ;201809190230;0;0
LUZ;201809190240;0;0
LUZ;201809190250;0;0
LUZ;201809190300;0;0
LUZ;201809190310;0;0
LUZ;201809190320;0;0
LUZ;201809190330;0;0
LUZ;201809190340;0;0
LUZ;201809190350;0;0
LUZ;201809190400;0;0
LUZ;201809190410;0;0
LUZ;201809190420;0;0
LUZ;201809190430;0;0
LUZ;201809190440;0;0
LUZ;201809190450;0;0
LUZ;201809190500;0;0
LUZ;201809190510;1;2
LUZ;201809190520;2;6
LUZ;201809190530;2;11
LUZ;201809190540;3;19
LUZ;201809190550;13;48
LUZ;201809190600;4;74
LUZ;201809190610;15;112
LUZ;201809190620;3;121
LUZ;201809190630;16;149
LUZ;201809190640;44;157
LUZ;201809190650;26;183
LUZ;201809190700;36;216
LUZ;201809190710;32;213
LUZ;201809190720;24;176
LUZ;201809190730;26;196
LUZ;201809190740;8;106
LUZ;201809190750;82;289
LUZ;201809190800;6;409
LUZ;201809190810;7;431
LUZ;201809190820;8;455
LUZ;201809190830;8;481
LUZ;201809190840;6;505
LUZ;201809190850;8;529
LUZ;201809190900;5;550
LUZ;201809190910;7;570
LUZ;201809190920;5;591
LUZ;201809190930;4;607
LUZ;201809190940;5;622
LUZ;201809190950;4;636
LUZ;201809191000;4;651
LUZ;201809191010;3;663
LUZ;201809191020;4;674
LUZ;201809191030;2;683
LUZ;201809191040;4;692
LUZ;201809191050;2;699
LUZ;201809191100;2;705
LUZ;201809191110;2;709
LUZ;201809191120;2;711
LUZ;201809191130;2;707
LUZ;201809191140;3;702
LUZ;201809191150;3;702
LUZ;201809191200;4;694
LUZ;201809191210;3;684
LUZ;201809191220;3;679
LUZ;201809191230;7;664
LUZ;201809191240;5;656
LUZ;201809191250;4;643
LUZ;201809191300;5;633
LUZ;201809191310;5;622
LUZ;201809191320;6;604
LUZ;201809191330;2;587
LUZ;201809191340;6;572
LUZ;201809191350;7;551
LUZ;201809191400;8;528
LUZ;201809191410;5;507
LUZ;201809191420;7;482
LUZ;201809191430;8;456
LUZ;201809191440;8;426
LUZ;201809191450;8;400
LUZ;201809191500;7;370
LUZ;201809191510;9;341
LUZ;201809191520;10;311
LUZ;201809191530;7;281
LUZ;201809191540;9;253
LUZ;201809191550;11;218
LUZ;201809191600;8;187
LUZ;201809191610;9;158
LUZ;201809191620;6;133
LUZ;201809191630;7;112
LUZ;201809191640;7;88
LUZ;201809191650;6;67
LUZ;201809191700;5;49
LUZ;201809191710;8;28
LUZ;201809191720;3;14
LUZ;201809191730;2;7
LUZ;201809191740;1;1
LUZ;201809191750;0;0
LUZ;201809191800;0;0
LUZ;201809191810;0;0
LUZ;201809191820;0;0
LUZ;201809191830;0;0
LUZ;201809191840;0;0
LUZ;201809191850;0;0
LUZ;201809191900;0;0
LUZ;201809191910;0;0
LUZ;201809191920;0;0
LUZ;201809191930;0;0
LUZ;201809191940;0;0
LUZ;201809191950;0;0
LUZ;201809192000;0;0
LUZ;201809192010;0;0
LUZ;201809192020;0;0
LUZ;201809192030;0;0
LUZ;201809192040;0;0
LUZ;201809192050;0;0
LUZ;201809192100;0;0
LUZ;201809192110;0;0
LUZ;201809192120;0;0
LUZ;201809192130;0;0
LUZ;201809192140;0;0
LUZ;201809192150;0;0
LUZ;201809192200;0;0
LUZ;201809192210;0;0
LUZ;201809192220;0;0
LUZ;201809192230;0;0
LUZ;201809192240;0;0
LUZ;201809192250;0;0
LUZ;201809192300;0;0
LUZ;201809192310;0;0
LUZ;201809192320;0;0
LUZ;201809192330;0;0
LUZ;201809192340;0;0
LUZ;201809192350;0;0
LUZ;201809200000;0;0
LUZ;201809200010;0;0
LUZ;201809200020;0;0
LUZ;201809200030;0;0
LUZ;201809200040;0;0
LUZ;201809200050;0;0
LUZ;201809200100;0;0
LUZ;201809200110;0;0
LUZ;201809200120;0;0
LUZ;201809200130;0;0
LUZ;201809200140;0;0
LUZ;201809200150;0;0
LUZ;201809200200;0;0
LUZ;201809200210;0;0
LUZ;201809200220;0;0
LUZ;201809200230;0;0
LUZ;201809200240;0;0
LUZ;201809200250;0;0
LUZ;201809200300;0;0
LUZ;201809200310;0;0
LUZ;201809200320;0;0
LUZ;201809200330;0;0
LUZ;201809200340;0;0
LUZ;201809200350;0;0
LUZ;201809200400;0;0
